source_uuid,concept,icon_id,status,module,findings
7f1ad0e2-4f9e-423b-9473-4df26eae6fed,Arch Linux Operating System Logo,pointed-arch-linux-emblem,ready,icon_set/work/primitive-make-ray/7f1ad0e2-4f9e-423b-9473-4df26eae6fed/20260924T171043-batch1-repair/pointed_arch_linux_emblem_7f1ad0e2_4f9e_423b_9473_4df26eae6fed.py,
434aebe0-5637-41b2-ba5b-e41942db8485,Archaeologist with Hat and Shovel,archaeologist-beside-a-spade,ready,icon_set/work/primitive-make-ray/434aebe0-5637-41b2-ba5b-e41942db8485/20260924T171043-batch1-repair/archaeologist_beside_a_spade_434aebe0_5637_41b2_ba5b_e41942db8485.py,
ed08c4ae-cd2f-485c-a2ad-1642f69c286c,Arduino Infinity Symbol,infinity-loop-with-plus-and-minus,ready,icon_set/work/primitive-make-ray/ed08c4ae-cd2f-485c-a2ad-1642f69c286c/20260924T171108-batch2-repair/arduino_plus_minus_ed08c4ae_cd2f_485c_a2ad_1642f69c286c.py,
b0fa3cc1-6e0c-4af2-b4ad-57175c266a2a,Audiobook with Headphones,audiobook-with-headphones,ready,icon_set/work/primitive-make-ray/b0fa3cc1-6e0c-4af2-b4ad-57175c266a2a/20260924T171108-batch2-repair/audiobook_with_headphones_b0fa3cc1_6e0c_4af2_b4ad_57175c266a2a.py,
148a6d3d-6e93-44b0-ad9c-3c3c30856f29,Autonomous Vehicle with Signal,autonomous-domed-car-with-signal,ready,icon_set/work/primitive-make-ray/148a6d3d-6e93-44b0-ad9c-3c3c30856f29/20260924T171108-batch2-repair/autonomous_domed_car_with_signal_148a6d3d_6e93_44b0_ad9c_3c3c30856f29.py,
6d179933-acab-43ec-bf9b-e0d73eebedfc,Solar Eclipse Astronomy Icon,overlapping-eclipse-disks,ready,icon_set/work/primitive-make-ray/6d179933-acab-43ec-bf9b-e0d73eebedfc/20260924T171108-batch2-repair/overlapping_eclipse_disks_6d179933_acab_43ec_bf9b_e0d73eebedfc.py,
42cdb953-b64a-446a-9e2f-0a5e1116e601,Three Office Ring Binders,archive-books,ready,icon_set/work/primitive-make-ray/42cdb953-b64a-446a-9e2f-0a5e1116e601/20260924T171108-batch2-repair/archive_books_42cdb953_b64a_446a_9e2f_0a5e1116e601.py,
0a473297-da88-4e1f-8691-703bcbdef5cb,Carpenter Avatar with Hand Saw,capped-carpenter-beside-a-hand-saw,ready,icon_set/work/primitive-make-ray/0a473297-da88-4e1f-8691-703bcbdef5cb/20260924T171108-batch2-repair/capped_carpenter_beside_a_hand_saw_0a473297_da88_4e1f_8691_703bcbdef5cb.py,
fcf2e80c-06a5-42d9-a45c-b4984bad2541,Classic Baby Pacifier,diagonal-pacifier-with-a-round-handle,ready,icon_set/work/primitive-make-ray/fcf2e80c-06a5-42d9-a45c-b4984bad2541/20260924T171108-batch2-repair/diagonal_pacifier_with_a_round_handle_fcf2e80c_06a5_42d9_a45c_b4984bad2541.py,
f8387852-af8b-4221-a8f7-998fc1b24294,Industrial Vertical Band Saw,band-saw,ready,icon_set/work/primitive-make-ray/f8387852-af8b-4221-a8f7-998fc1b24294/20260924T171108-batch2-repair/band_saw_f8387852_af8b_4221_a8f7_998fc1b24294.py,
4601d69f-9445-41fa-8190-2bd52b395af7,Smiling Woman Avatar,smiling-woman-with-shoulder-length-hair,ready,icon_set/work/primitive-make-ray/4601d69f-9445-41fa-8190-2bd52b395af7/20260924T171108-batch2-repair/smiling_woman_with_shoulder_length_hair_4601d69f_9445_41fa_8190_2bd52b395af7.py,
aa4f64c4-a374-44b3-9890-7cd9bfe00eab,Software Pirate with Laptop,bearded-pirate-behind-a-laptop,ready,icon_set/work/primitive-make-ray/aa4f64c4-a374-44b3-9890-7cd9bfe00eab/20260924T171108-batch2-repair/bearded_pirate_behind_a_laptop_aa4f64c4_a374_44b3_9890_7cd9bfe00eab.py,
76411d38-aca5-4268-9511-bc3205689722,Buddha Hand Mudra Gesture,upright-hand-with-curled-fingers,ready,icon_set/work/primitive-make-ray/76411d38-aca5-4268-9511-bc3205689722/20260924T171108-batch2-repair/upright_hand_with_curled_fingers_76411d38_aca5_4268_9511_bc3205689722.py,
816c0a6d-a6b1-4041-9b3e-aa2bb963535f,Person Riding A Bicycle,cyclist-on-a-fully-framed-bicycle,ready,icon_set/work/primitive-make-ray/816c0a6d-a6b1-4041-9b3e-aa2bb963535f/20260924T171108-batch2-repair/cyclist_on_a_fully_framed_bicycle_816c0a6d_a6b1_4041_9b3e_aa2bb963535f.py,
7eea5c25-9b41-4dec-ba5e-91b557120a37,Simple Road Bicycle,angled-handlebar-road-bicycle,ready,icon_set/work/primitive-make-ray/7eea5c25-9b41-4dec-ba5e-91b557120a37/20260924T171108-batch2-repair/angled_handlebar_road_bicycle_7eea5c25_9b41_4dec_ba5e_91b557120a37.py,
967f7cba-3409-4e70-8a1c-ac8501b16e27,Smiling television mascot,smiling-television-mascot,ready,icon_set/work/primitive-make-ray/967f7cba-3409-4e70-8a1c-ac8501b16e27/20260924T171108-batch2-repair/smiling_television_mascot_967f7cba_3409_4e70_8a1c_ac8501b16e27.py,
ff183e37-2bed-4312-ad52-11655fc8a512,Stylized Bird Profile with Leaf,bower-logo,ready,icon_set/work/primitive-make-ray/ff183e37-2bed-4312-ad52-11655fc8a512/20260924T171108-batch2-repair/bower_logo_ff183e37_2bed_4312_ad52_11655fc8a512.py,
d98a91a3-2cf0-4bb4-a37a-26d5ea8781e0,Breeding and reproduction symbols,breeding-gender-symbols,ready,icon_set/work/primitive-make-ray/d98a91a3-2cf0-4bb4-a37a-26d5ea8781e0/20260924-batch3-repair/breeding_gender_symbols_d98a91a3_2cf0_4bb4_a37a_26d5ea8781e0.py,
f32dfbb3-c9cb-4afa-ab8c-f60fb98b6072,Simple Passenger Car,rounded-passenger-car-profile,ready,icon_set/work/primitive-make-ray/f32dfbb3-c9cb-4afa-ab8c-f60fb98b6072/20260924-batch3-repair/rounded_passenger_car_profile_f32dfbb3_c9cb_4afa_ab8c_f60fb98b6072.py,
e625a592-a7be-4a88-9cc8-1a1640f52612,Stacked Caviar Eggs,pyramid-of-round-caviar-eggs,ready,icon_set/work/primitive-make-ray/e625a592-a7be-4a88-9cc8-1a1640f52612/20260924-132520-spacing-repair/pyramid_of_round_caviar_eggs_e625a592_a7be_4a88_9cc8_1a1640f52612.py,
19554f1f-19e3-4b9e-87c9-d610d1b7dcb6,Arched Stone Cloister Building,arched-facade-with-upper-arcade,ready,icon_set/work/primitive-make-ray/19554f1f-19e3-4b9e-87c9-d610d1b7dcb6/20260924-batch3-repair/arched_facade_with_upper_arcade_19554f1f_19e3_4b9e_87c9_d610d1b7dcb6.py,
8b381f4a-a699-4e4e-abbc-5f6ac6cad7f7,Bowl with Wafer Cookies,chef-gear-tea-cookies,ready,icon_set/work/primitive-make-ray/8b381f4a-a699-4e4e-abbc-5f6ac6cad7f7/20260924-batch3-repair/chef_gear_tea_cookies_8b381f4a_a699_4e4e_abbc_5f6ac6cad7f7.py,
df04551f-f9b1-422f-a44f-8a7dfd1d0dda,Small Sitting Chinchilla Rodent,seated-chinchilla-with-curved-tail,ready,icon_set/work/primitive-make-ray/df04551f-f9b1-422f-a44f-8a7dfd1d0dda/20260924-batch3-repair/seated_chinchilla_with_curved_tail_df04551f_f9b1_422f_a44f_8a7dfd1d0dda.py,
a37d9a40-16b7-4abd-b2f5-962b0ceb5244,Concert Stage with Singer,concert-stage-with-singer,ready,icon_set/work/primitive-make-ray/a37d9a40-16b7-4abd-b2f5-962b0ceb5244/20260924-batch3-repair/concert_stage_with_singer_a37d9a40_16b7_4abd_b2f5_962b0ceb5244.py,
b484255b-2a40-40d1-9943-7e27cfb9f399,Double Interlocking Gears,cog-double,ready,icon_set/work/primitive-make-ray/b484255b-2a40-40d1-9943-7e27cfb9f399/20260924-batch3-repair/cog_double_b484255b_2a40_40d1_9943_7e27cfb9f399.py,
32bc30ef-2d8b-40cd-a3d8-d06289f1ba6c,Smiling Conversation Chat Bubbles,round-smiling-speech-bubble-pair,ready,icon_set/work/primitive-make-ray/32bc30ef-2d8b-40cd-a3d8-d06289f1ba6c/20260924-132520-spacing-repair/round_smiling_speech_bubble_pair_32bc30ef_2d8b_40cd_a3d8_d06289f1ba6c.py,
82c1163c-aaf6-4c80-9120-18bf38090361,Two Interlocking Gears,cog-double-1,ready,icon_set/work/primitive-make-ray/82c1163c-aaf6-4c80-9120-18bf38090361/20260924-batch3-repair/cog_double_1_82c1163c_aaf6_4c80_9120_18bf38090361.py,
f4812ef0-fce6-4380-9124-384916ee103d,Lobster Seafood Crustacean,crawdad,ready,icon_set/work/primitive-make-ray/f4812ef0-fce6-4380-9124-384916ee103d/20260924-batch3-repair/crawdad_f4812ef0_fce6_4380_9124_384916ee103d.py,
813ecb4a-07a5-40d2-a4dc-2d3842c2a9f0,Lobster Seafood Crustacean,crayfish,ready,icon_set/work/primitive-make-ray/813ecb4a-07a5-40d2-a4dc-2d3842c2a9f0/20260924-batch3-repair/crayfish_813ecb4a_07a5_40d2_a4dc_2d3842c2a9f0.py,
13398523-c61f-487e-93bd-5e12bc1429a6,Ascending Statistics Bar Chart,four-ascending-chart-columns,ready,icon_set/work/primitive-make-ray/13398523-c61f-487e-93bd-5e12bc1429a6/20260924-batch3-repair/four_ascending_chart_columns_13398523_c61f_487e_93bd_5e12bc1429a6.py,
42121486-14f6-4035-afad-601034d0d354,Hearing Assistance Symbol,hearing-assistance-symbol,ready,icon_set/work/primitive-make-ray/42121486-14f6-4035-afad-601034d0d354/20260924-batch3-repair/hearing_assistance_symbol_42121486_14f6_4035_afad_601034d0d354.py,
8d2595e2-135f-48bd-8886-08c5da475869,Earthquake Shelter Under Table,earthquake-hiding-proof-table,ready,icon_set/work/primitive-make-ray/8d2595e2-135f-48bd-8886-08c5da475869/20260924-batch3-repair/earthquake_hiding_proof_table_8d2595e2_135f_48bd_8886_08c5da475869.py,
f644d4c1-b881-4092-96b4-a643877d65a5,Simple Slithering Eel,eel-with-narrow-raised-tail,ready,icon_set/work/primitive-make-ray/f644d4c1-b881-4092-96b4-a643877d65a5/20260924T174202-six-retry/eel_with_narrow_raised_tail_f644d4c1_b881_4092_96b4_a643877d65a5.py,
2a1d8754-4e2e-4a0a-b2fe-427b85f1964c,Smiling Christmas Elf Face,smiling-elf-with-drooping-bobble-hat,ready,icon_set/work/primitive-make-ray/2a1d8754-4e2e-4a0a-b2fe-427b85f1964c/20260924T171123-batch4-repair/smiling_elf_with_drooping_bobble_hat_2a1d8754_4e2e_4a0a_b2fe_427b85f1964c.py,
b0db5c05-63ca-4bad-830f-6a24ddb21cb3,Smiling Emoji Hugging Game Controller,smiling-face-behind-game-controller,ready,icon_set/work/primitive-make-ray/b0db5c05-63ca-4bad-830f-6a24ddb21cb3/20260924T171123-batch4-repair/smiling_face_behind_game_controller_b0db5c05_63ca_4bad_830f_6a24ddb21cb3.py,
3b0fa0d0-112f-4a7d-9586-70fd5b30cbaa,Hand Swipe Right Gesture,hand-swipe-right-gesture,ready,icon_set/work/primitive-make-ray/3b0fa0d0-112f-4a7d-9586-70fd5b30cbaa/20260924T171123-batch4-repair/hand_swipe_right_gesture_3b0fa0d0_112f_4a7d_9586_70fd5b30cbaa.py,
db37e620-1eb0-4c99-bce3-2c53b5c5fa76,One Finger Vertical Swipe Gesture,one-finger-vertical-swipe-gesture,ready,icon_set/work/primitive-make-ray/db37e620-1eb0-4c99-bce3-2c53b5c5fa76/20260924T171123-batch4-repair/one_finger_vertical_swipe_gesture_db37e620_1eb0_4c99_bce3_2c53b5c5fa76.py,
3808dced-acba-4c34-8f9f-05ba44dfe152,Two Finger Swipe Right,two-finger-swipe-right,ready,icon_set/work/primitive-make-ray/3808dced-acba-4c34-8f9f-05ba44dfe152/20260924T171123-batch4-repair/two_finger_swipe_right_3808dced_acba_4c34_8f9f_05ba44dfe152.py,
c6d7f6d7-a700-4894-830b-9788ba0a2a17,Stylized Graffiti Cloud,interlocking-graffiti-cloud,ready,icon_set/work/primitive-make-ray/c6d7f6d7-a700-4894-830b-9788ba0a2a17/20260924T171123-batch4-repair/interlocking_graffiti_cloud_c6d7f6d7_a700_4894_830b_9788ba0a2a17.py,
a8c124ba-bd78-456b-87fd-6763a1095d57,Hand Protecting Swaddled Baby,hand-protecting-swaddled-baby,ready,icon_set/work/primitive-make-ray/a8c124ba-bd78-456b-87fd-6763a1095d57/20260924T171123-batch4-repair/hand_protecting_swaddled_baby_a8c124ba_bd78_456b_87fd_6763a1095d57.py,
66883e78-cb13-4f81-a6f8-a7ec339ba917,Hands Holding Medical Cross,hands-holding-medical-cross,ready,icon_set/work/primitive-make-ray/66883e78-cb13-4f81-a6f8-a7ec339ba917/20260924T171123-batch4-repair/hands_holding_medical_cross_66883e78_cb13_4f81_a6f8_a7ec339ba917.py,
5e90a983-c6c8-4780-99a7-53d2101f43e0,Construction Worker with Wrench,construction-worker-with-wrench,ready,icon_set/work/primitive-make-ray/5e90a983-c6c8-4780-99a7-53d2101f43e0/20260924T171123-batch4-repair/construction_worker_with_wrench_5e90a983_c6c8_4780_99a7_53d2101f43e0.py,
d3d86e97-b873-48ff-bd6b-fc4456184a6e,Speaking Person with Speech Bubble,speaking-profile-with-empty-bubble,ready,icon_set/work/primitive-make-ray/d3d86e97-b873-48ff-bd6b-fc4456184a6e/20260924T101111Z-batch5-repair/speaking_profile_with_empty_bubble_d3d86e97_b873_48ff_bd6b_fc4456184a6e.py,
74aefd26-5ecb-469f-857a-7b635d067fa7,Couple in Bed with Hearts,couple-in-bed-with-hearts,ready,icon_set/work/primitive-make-ray/74aefd26-5ecb-469f-857a-7b635d067fa7/20260924T101111Z-batch5-repair/couple_in_bed_with_hearts_74aefd26_5ecb_469f_857a_7b635d067fa7.py,
cd0e91bf-8014-4487-8310-916da006a67a,Fireplace with Burning Flame,fireplace-with-burning-flame,ready,icon_set/work/primitive-make-ray/cd0e91bf-8014-4487-8310-916da006a67a/20260924T101111Z-batch5-repair/fireplace_with_burning_flame_cd0e91bf_8014_4487_8310_916da006a67a.py,
23d9de33-2d15-4372-8f12-18cd47ea7ba3,Heart Ranking Podium,heart-ranking-podium,ready,icon_set/work/primitive-make-ray/23d9de33-2d15-4372-8f12-18cd47ea7ba3/20260924T101111Z-batch5-repair/heart_ranking_podium_23d9de33_2d15_4372_8f12_18cd47ea7ba3.py,
4a6fa657-5f3d-4ab6-8949-77cda8ee6030,Map with Two Location Pins,map-with-two-location-pins,ready,icon_set/work/primitive-make-ray/4a6fa657-5f3d-4ab6-8949-77cda8ee6030/20260924T101111Z-batch5-repair/map_with_two_location_pins_4a6fa657_5f3d_4ab6_8949_77cda8ee6030.py,
5728b0bd-4ca7-4880-8dd9-2620444de10e,Mastodon Social Network Logo,mastodon-social-network-logo,ready,icon_set/work/primitive-make-ray/5728b0bd-4ca7-4880-8dd9-2620444de10e/20260924T101111Z-batch5-repair/mastodon_social_network_logo_5728b0bd_4ca7_4880_8dd9_2620444de10e.py,
9d16496d-3f1e-497f-acc5-d87ece1bf0c8,Person with Three Stars,person-with-three-stars,ready,icon_set/work/primitive-make-ray/9d16496d-3f1e-497f-acc5-d87ece1bf0c8/20260924T101111Z-batch5-repair/person_with_three_stars_9d16496d_3f1e_497f_acc5_d87ece1bf0c8.py,
adef874c-e298-460c-b8fd-7d6806bd6e51,Capital Letter M,outlined-capital-m,ready,icon_set/work/primitive-make-ray/adef874c-e298-460c-b8fd-7d6806bd6e51/20260924T101111Z-batch5-repair/outlined_capital_m_adef874c_e298_460c_b8fd_7d6806bd6e51.py,
ddfc1e41-af2e-4f27-a89f-8cb60796155a,Computer Monitor and Music Speaker,music-monitor-and-speaker,ready,icon_set/work/primitive-make-ray/ddfc1e41-af2e-4f27-a89f-8cb60796155a/20260924T101111Z-batch5-repair/music_monitor_and_speaker_ddfc1e41_af2e_4f27_a89f_8cb60796155a.py,
0ab8e84d-e705-47dc-805d-8eeccbcc900b,Mastodon Social Network Icon,mastodon-social-network-icon,ready,icon_set/work/primitive-make-ray/0ab8e84d-e705-47dc-805d-8eeccbcc900b/20260924T101111Z-batch5-repair/mastodon_social_network_icon_0ab8e84d_e705_47dc_805d_8eeccbcc900b.py,
b13ef0ee-32e3-468d-876a-7e9b08b10fa2,Person Moving Upwards on Escalator,person-on-rising-escalator,ready,icon_set/work/primitive-make-ray/b13ef0ee-32e3-468d-876a-7e9b08b10fa2/20260924T101111Z-batch5-repair/person_on_rising_escalator_b13ef0ee_32e3_468d_876a_7e9b08b10fa2.py,
1a770dd1-2225-4204-b85f-81e18d91cca2,Presentation Pie Chart Icon,presentation-pie-chart-badge,ready,icon_set/work/primitive-make-ray/1a770dd1-2225-4204-b85f-81e18d91cca2/20260924T101111Z-batch5-repair/presentation_pie_chart_badge_1a770dd1_2225_4204_b85f_81e18d91cca2.py,
e64a63c8-c12a-4dd2-90a5-e6fbd2b163fb,Smartphone with Dollar Sign,smartphone-with-dollar-sign,ready,icon_set/work/primitive-make-ray/e64a63c8-c12a-4dd2-90a5-e6fbd2b163fb/20260924T101111Z-batch5-repair/smartphone_with_dollar_sign_e64a63c8_c12a_4dd2_90a5_e6fbd2b163fb.py,
811410b0-f597-4cad-ad05-e3c48b6e64b7,Smartphone with Stethoscope,smartphone-with-stethoscope,ready,icon_set/work/primitive-make-ray/811410b0-f597-4cad-ad05-e3c48b6e64b7/20260924T101111Z-batch5-repair/smartphone_with_stethoscope_811410b0_f597_4cad_ad05_e3c48b6e64b7.py,
ff53feac-62ae-4745-9bd7-4e08ad72f21a,Stylized Lowercase Letter E Symbol,internet-explorer-e,ready,icon_set/work/primitive-make-ray/ff53feac-62ae-4745-9bd7-4e08ad72f21a/20260924T101111Z-batch5-repair/internet_explorer_e_ff53feac_62ae_4745_9bd7_4e08ad72f21a.py,
b9c25347-4f61-49ed-b94b-bdbb23fd2b5e,Hand Crank Music Box,music-box,ready,icon_set/work/primitive-make-ray/b9c25347-4f61-49ed-b94b-bdbb23fd2b5e/20260924T105740Z-batch6-repair/music_box_b9c25347_4f61_49ed_b94b_bdbb23fd2b5e.py,
caf0865b-e1c7-4007-9994-158b89caccc0,Human Figure with Heart Shape,netsuke,ready,icon_set/work/primitive-make-ray/caf0865b-e1c7-4007-9994-158b89caccc0/20260924T105740Z-batch6-repair/netsuke_caf0865b_e1c7_4007_9994_158b89caccc0.py,
0231a044-ecb1-470e-bcc3-8a45ccdc5d4a,Human Head with Brain,right-profile-with-folded-brain,ready,icon_set/work/primitive-make-ray/0231a044-ecb1-470e-bcc3-8a45ccdc5d4a/20260924T105740Z-batch6-repair/right_profile_with_folded_brain_0231a044_ecb1_470e_bcc3_8a45ccdc5d4a.py,
3f984823-804b-4a87-b5c2-3f6d4596f2d2,Hurricane and House Icon,natural-disaster-hurricane-house,ready,icon_set/work/primitive-make-ray/3f984823-804b-4a87-b5c2-3f6d4596f2d2/20260924T105740Z-batch6-repair/natural_disaster_hurricane_house_3f984823_804b_4a87_b5c2_3f6d4596f2d2.py,
4f2adf74-2b0c-4983-8567-ce3c6c50bff8,Music Venue Building,nightclub,ready,icon_set/work/primitive-make-ray/4f2adf74-2b0c-4983-8567-ce3c6c50bff8/20260924T105740Z-batch6-repair/nightclub_4f2adf74_2b0c_4983_8567_ce3c6c50bff8.py,
74f05c03-957b-4b86-b062-d7cbbb568098,Nectar Bottle with Flower,nectar,ready,icon_set/work/primitive-make-ray/74f05c03-957b-4b86-b062-d7cbbb568098/20260924T105740Z-batch6-repair/nectar_74f05c03_957b_4b86_b062_d7cbbb568098.py,
8fed7998-a482-495d-a5a5-6b6237429d87,Person with Musical Note,music-making,ready,icon_set/work/primitive-make-ray/8fed7998-a482-495d-a5a5-6b6237429d87/20260924T105740Z-batch6-repair/music_making_8fed7998_a482_495d_a5a5_6b6237429d87.py,
763a2d28-4b32-458f-8301-cf3ad514b5a1,Small Muskrat Rodent,crouching-muskrat,ready,icon_set/work/primitive-make-ray/763a2d28-4b32-458f-8301-cf3ad514b5a1/20260924T105740Z-batch6-repair/crouching_muskrat_763a2d28_4b32_458f_8301_cf3ad514b5a1.py,
f6746ee9-8a45-44c8-81ef-7d3da12c0bca,Artist Paint Brush,pointed-artist-paintbrush,ready,icon_set/work/primitive-make-ray/f6746ee9-8a45-44c8-81ef-7d3da12c0bca/20260924T105740Z-batch6-repair/pointed_artist_paintbrush_f6746ee9_8a45_44c8_81ef_7d3da12c0bca.py,
6c8a1385-af01-4783-b140-1d97d33064f1,Artistic Paint Brush Icon,broad-tipped-artist-brush,ready,icon_set/work/primitive-make-ray/6c8a1385-af01-4783-b140-1d97d33064f1/20260924T105740Z-batch6-repair/broad_tipped_artist_brush_6c8a1385_af01_4783_b140_1d97d33064f1.py,
7ade5dac-3851-477f-ac45-3ecabf8df504,Car Parking Sign,parking-p,ready,icon_set/work/primitive-make-ray/7ade5dac-3851-477f-ac45-3ecabf8df504/20260924T105740Z-batch6-repair/parking_p_7ade5dac_3851_477f_ac45_3ecabf8df504.py,
176149f5-709e-4aea-827c-9e372966aa1a,Dog Inside Kennel House,outdoors-dog-house,ready,icon_set/work/primitive-make-ray/176149f5-709e-4aea-827c-9e372966aa1a/20260924T105740Z-batch6-repair/outdoors_dog_house_176149f5_709e_4aea_827c_9e372966aa1a.py,
3c672b26-42c9-4289-a407-8947e0d6a086,Five Interlocked Olympic Rings,five-interlocking-olympic-rings,ready,icon_set/work/primitive-make-ray/3c672b26-42c9-4289-a407-8947e0d6a086/20260924T115409Z-cleaner-rings/five_interlocking_olympic_rings_3c672b26_42c9_4289_a407_8947e0d6a086.py,
f422872b-42cf-4b74-aa1f-bf870f557d7a,Human legs wearing pantyhose,pantyhose,ready,icon_set/work/primitive-make-ray/f422872b-42cf-4b74-aa1f-bf870f557d7a/20260924T105740Z-batch6-repair/pantyhose_f422872b_42cf_4b74_aa1f_bf870f557d7a.py,
57237fb8-d140-4fc2-97bb-fe24ab1c7285,Office Desk with Clock,office-desk-1,ready,icon_set/work/primitive-make-ray/57237fb8-d140-4fc2-97bb-fe24ab1c7285/20260924T105740Z-batch6-repair/office_desk_1_57237fb8_d140_4fc2_97bb_fe24ab1c7285.py,
242c5167-10ea-4717-a24b-bd22d2cf9483,Desktop Monitor Pencil Edit,pencil-edit-desktop,ready,icon_set/work/primitive-make-ray/242c5167-10ea-4717-a24b-bd22d2cf9483/20260924T175740-batch7-repair/pencil_edit_desktop_242c5167_10ea_4717_a24b_bd22d2cf9483.py,
15cdcedc-403b-4401-be0b-ba02e4b22811,Growth Chart Email Report,performance-increase-mail,ready,icon_set/work/primitive-make-ray/15cdcedc-403b-4401-be0b-ba02e4b22811/20260924T175740-batch7-repair/performance_increase_mail_15cdcedc_403b_4401_be0b_ba02e4b22811.py,
2db6cf72-5f8c-42a8-a787-67d6ad07a91f,Hand holding tablet with growth chart,performance-tablet-increase,ready,icon_set/work/primitive-make-ray/2db6cf72-5f8c-42a8-a787-67d6ad07a91f/20260924T175740-batch7-repair/performance_tablet_increase_2db6cf72_5f8c_42a8_a787_67d6ad07a91f.py,
b569bafc-f80a-44b7-a43f-233891818936,International Travel Passport,passport-hand,ready,icon_set/work/primitive-make-ray/b569bafc-f80a-44b7-a43f-233891818936/20260924T175740-batch7-repair/passport_hand_b569bafc_f80a_44b7_a43f_233891818936.py,
da7fc73f-7180-4170-9161-a6c525c99704,Medical Pill Storage Container,pillbox,ready,icon_set/work/primitive-make-ray/da7fc73f-7180-4170-9161-a6c525c99704/20260924T175740-batch7-repair/pillbox_da7fc73f_7180_4170_9161_a6c525c99704.py,
4813164b-bbb2-498a-aa24-70f1ec279cb1,Passport and Boarding Pass,passport-ticket,ready,icon_set/work/primitive-make-ray/4813164b-bbb2-498a-aa24-70f1ec279cb1/20260924T175740-batch7-repair/passport_ticket_4813164b_bbb2_498a_aa24_70f1ec279cb1.py,
34127b46-eb99-4c72-abde-13c6d20da3f3,Path Social Network Logo,path-logo,ready,icon_set/work/primitive-make-ray/34127b46-eb99-4c72-abde-13c6d20da3f3/20260924T175740-batch7-repair/path_logo_34127b46_eb99_4c72_abde_13c6d20da3f3.py,
326bdd17-1f70-4f59-8cfb-654489aa053d,Pest Control Icon,pest-busters,ready,icon_set/work/primitive-make-ray/326bdd17-1f70-4f59-8cfb-654489aa053d/20260924T175740-batch7-repair/pest_busters_326bdd17_1f70_4f59_8cfb_654489aa053d.py,
dd459eaf-90a6-4872-a777-772bcbc71cdf,Small Pickup Truck,compact-pickup-side-view,ready,icon_set/work/primitive-make-ray/dd459eaf-90a6-4872-a777-772bcbc71cdf/20260924T175740-batch7-repair/compact_pickup_side_view_dd459eaf_90a6_4872_a777_772bcbc71cdf.py,
ede2fe9e-b299-44e2-90dd-71980708f31f,Two People Conflict and Tension,people-conflict-1,ready,icon_set/work/primitive-make-ray/ede2fe9e-b299-44e2-90dd-71980708f31f/20260924T175740-batch7-repair/people_conflict_1_ede2fe9e_b299_44e2_90dd_71980708f31f.py,
102607c1-25ef-426c-be86-bf3e263e4a81,Airplane and Cocktail Service,plane-trip-cocktail-service,ready,icon_set/work/primitive-make-ray/102607c1-25ef-426c-be86-bf3e263e4a81/20260924T175740-batch7-repair/plane_trip_cocktail_service_102607c1_25ef_426c_be86_bf3e263e4a81.py,
4b4714a5-9ccb-46f5-aa7c-3672e3f9cac9,British Pound Sterling Symbol,pound,ready,icon_set/work/primitive-make-ray/4b4714a5-9ccb-46f5-aa7c-3672e3f9cac9/20260924T175759-batch8-repair/pound_4b4714a5_9ccb_46f5_aa7c_3672e3f9cac9.py,
2fa2e764-f653-4eb6-b13a-4c6d7b198877,Disconnected Power Plug Symbol,plug-circle-xmark,ready,icon_set/work/primitive-make-ray/2fa2e764-f653-4eb6-b13a-4c6d7b198877/20260924T175759-batch8-repair/plug_circle_xmark_2fa2e764_f653_4eb6_b13a_4c6d7b198877.py,
7a069c80-678a-480c-a3ff-5da10f209d9c,Fabric Material Swatch Document,polyester,ready,icon_set/work/primitive-make-ray/7a069c80-678a-480c-a3ff-5da10f209d9c/20260924T175759-batch8-repair/polyester_7a069c80_678a_480c_a3ff_5da10f209d9c.py,
f5badc78-84c0-4392-89e1-d9fa0712f0cb,Hands Holding Programming Code,programming-hold-code-2,ready,icon_set/work/primitive-make-ray/f5badc78-84c0-4392-89e1-d9fa0712f0cb/20260924T175759-batch8-repair/programming_hold_code_2_f5badc78_84c0_4392_89e1_d9fa0712f0cb.py,
c6ecc684-688c-443b-ae9b-74c5652fb4fa,House with Child,playroom,ready,icon_set/work/primitive-make-ray/c6ecc684-688c-443b-ae9b-74c5652fb4fa/20260924T175740-batch7-repair/playroom_c6ecc684_688c_443b_ae9b_74c5652fb4fa.py,
373ac967-90cc-46ee-9b78-f2b3cc4a75c9,In-flight Meal Service,plane-trip-food-service,ready,icon_set/work/primitive-make-ray/373ac967-90cc-46ee-9b78-f2b3cc4a75c9/20260924T175740-batch7-repair/plane_trip_food_service_373ac967_90cc_46ee_9b78_f2b3cc4a75c9.py,
5a9d43a5-7519-4e64-81a0-64a7c06298cc,Medical Prescription Document,prescription-drug-px-2,ready,icon_set/work/primitive-make-ray/5a9d43a5-7519-4e64-81a0-64a7c06298cc/20260924T175759-batch8-repair/prescription_drug_px_2_5a9d43a5_7519_4e64_81a0_64a7c06298cc.py,
962c33a0-eaf5-4a99-9127-a5fd1da5870b,OpenID Identity and Authentication Logo,protocol-open-id-logo,ready,icon_set/work/primitive-make-ray/962c33a0-eaf5-4a99-9127-a5fd1da5870b/20260924T175759-batch8-repair/protocol_open_id_logo_962c33a0_eaf5_4a99_9127_a5fd1da5870b.py,
