uuid,category,concept,icon_id,reference,primary,all_categories,origin,previous_runs,newest_run,current_drawing,error_count,first_errors
19554f1f-19e3-4b9e-87c9-d610d1b7dcb6,Uncategorized,Arched Stone Cloister Building,arched-facade-with-upper-arcade,pictographic-primitives/_uncategorized_11/cloister_19554f1f-19e3-4b9e-87c9-d610d1b7dcb6.svg,clearance,clearance,model tree,0,,published/failed/solo48/arched-facade-with-upper-arcade.svg,3,internal-spacing [facade / door]: facade-4 and door-1 have 3.127 units of ink clearance over 7.303 units; requires 4; review required | internal-spacing [window-0 / floor]: window-0-1 and floor have 3.522 units of ink clearance over 4.188 units; requires 4; review required | internal-spacing [window-1 / floor]: window-1-1 and floor have 3.522 units of ink clearance over 4.188 units; requires 4; review required
8b381f4a-a699-4e4e-abbc-5f6ac6cad7f7,Uncategorized,Bowl with Wafer Cookies,chef-gear-tea-cookies,pictographic-primitives/_uncategorized_11/chef gear tea cookies_8b381f4a-a699-4e4e-abbc-5f6ac6cad7f7.svg,pinches,pinches holes,primitive-make-ray,2,20260923-round2-b03-9425f8,published/failed/solo48/chef-gear-tea-cookies.svg,1,holes/pinches: 1 undersized holes; 1 pinches
df04551f-f9b1-422f-a44f-8a7dfd1d0dda,Uncategorized,Small Sitting Chinchilla Rodent,seated-chinchilla-with-curved-tail,pictographic-primitives/_uncategorized_11/chinchilla_df04551f-f9b1-422f-a44f-8a7dfd1d0dda.svg,clearance,clearance,model tree,0,,published/failed/solo48/seated-chinchilla-with-curved-tail.svg,1,internal-spacing [chinchilla]: chinchilla-1 and chinchilla-3 have 3.703 units of ink clearance over 2.152 units; requires 4; review required
a37d9a40-16b7-4abd-b2f5-962b0ceb5244,Uncategorized,Concert Stage with Singer,concert-stage-with-singer,pictographic-primitives/_uncategorized_12/concert microphone_a37d9a40-16b7-4abd-b2f5-962b0ceb5244.svg,pinches,pinches holes,primitive-make-ray,1,20260923T035210Z-gpt6-e9b7dd9f,published/failed/solo48/concert-stage-with-singer.svg,1,holes/pinches: 3 undersized holes; 3 pinches
b484255b-2a40-40d1-9943-7e27cfb9f399,Uncategorized,Double Interlocking Gears,cog-double,pictographic-primitives/_uncategorized_12/cog double_b484255b-2a40-40d1-9943-7e27cfb9f399.svg,spacing,spacing parallel holes,primitive-make-ray,2,20260923T164222Z-round2-batch4,published/failed/solo48/cog-double.svg,13,mic [gear-1]: parallel straight edges gear-1-2 and gear-1-32 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [gear-1]: parallel straight edges gear-1-16 and gear-1-18 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [gear-0]: parallel straight edges gear-0-2 and gear-0-32 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal)
32bc30ef-2d8b-40cd-a3d8-d06289f1ba6c,Uncategorized,Smiling Conversation Chat Bubbles,round-smiling-speech-bubble-pair,pictographic-primitives/_uncategorized_12/conversation smile type 1_32bc30ef-2d8b-40cd-a3d8-d06289f1ba6c.svg,spacing,spacing,model tree,1,20260924-132520-spacing-repair,published/failed/solo48/round-smiling-speech-bubble-pair.svg,3,"mic [back]: back and smile are 6.716 apart on centerlines nearest (21.362, 32.883)<->(20.561, 26.214); (needs 8) | mic [front]: front and eye-24 are 6.811 apart on centerlines nearest (27.853, 21.617)<->(24, 16); (needs 8) | mic [front]: front and smile are 1.296 apart on centerlines nearest (25.135, 24.625)<->(24, 24); (needs 8)"
82c1163c-aaf6-4c80-9120-18bf38090361,Uncategorized,Two Interlocking Gears,cog-double-1,pictographic-primitives/_uncategorized_12/cog double 1_82c1163c-aaf6-4c80-9120-18bf38090361.svg,spacing,spacing parallel holes,primitive-make-ray,2,20260923T164222Z-round2-batch4,published/failed/solo48/cog-double-1.svg,13,mic [gear-1]: parallel straight edges gear-1-2 and gear-1-32 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [gear-1]: parallel straight edges gear-1-16 and gear-1-18 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [gear-0]: parallel straight edges gear-0-2 and gear-0-32 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal)
f4812ef0-fce6-4380-9124-384916ee103d,Uncategorized,Lobster Seafood Crustacean,crawdad,pictographic-primitives/_uncategorized_13/crawdad_f4812ef0-fce6-4380-9124-384916ee103d.svg,pinches,pinches holes,primitive-make-ray,1,20260923T-batch11-97a47d,published/failed/solo48/crawdad.svg,1,holes/pinches: 1 undersized holes; 2 pinches
813ecb4a-07a5-40d2-a4dc-2d3842c2a9f0,Uncategorized,Lobster Seafood Crustacean,crayfish,pictographic-primitives/_uncategorized_13/crayfish_813ecb4a-07a5-40d2-a4dc-2d3842c2a9f0.svg,pinches,pinches holes,primitive-make-ray,1,20260923T-batch11-3067fe,published/failed/solo48/crayfish.svg,1,holes/pinches: 4 undersized holes; 6 pinches
13398523-c61f-487e-93bd-5e12bc1429a6,Uncategorized,Ascending Statistics Bar Chart,four-ascending-chart-columns,pictographic-primitives/_uncategorized_14/daytum logo_13398523-c61f-487e-93bd-5e12bc1429a6.svg,spacing,spacing parallel,model tree,0,,published/failed/solo48/four-ascending-chart-columns.svg,10,mic [column-3]: parallel straight edges column-3-3 and column-3-1 are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [column-3]: parallel straight edges column-3-1 and column-2-3 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [column-2]: parallel straight edges column-2-3 and column-2-1 are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal)
42121486-14f6-4035-afad-601034d0d354,Uncategorized,Hearing Assistance Symbol,hearing-assistance-symbol,pictographic-primitives/_uncategorized_15/disability hearing t_42121486-14f6-4035-afad-601034d0d354.svg,holes,holes,primitive-make-ray,1,20260923T042338Z-gpt6-d9593040,published/failed/solo48/hearing-assistance-symbol.svg,1,holes/pinches: 1 undersized holes; 0 pinches
8d2595e2-135f-48bd-8886-08c5da475869,Uncategorized,Earthquake Shelter Under Table,earthquake-hiding-proof-table,pictographic-primitives/_uncategorized_16/earthquake hiding proof table_8d2595e2-135f-48bd-8886-08c5da475869.svg,spacing,spacing parallel holes,primitive-make-ray,1,20260923T113128Z-gpt6-2ce51531,published/failed/solo48/earthquake-hiding-proof-table.svg,11,mic [tabletop]: parallel straight edges tabletop-5 and crouched-body-4 are 3 apart on centerlines (ink gap -1); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [crouched-body]: parallel straight edges crouched-body-4 and crouched-body-12 are 5 apart on centerlines (ink gap 1); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [crouched-body]: parallel straight edges crouched-body-7 and crouched-body-9 are 4 apart on centerlines (ink gap 0); requires at least 8 centerline / 4 ink (midpoint-normal)
f644d4c1-b881-4092-96b4-a643877d65a5,Uncategorized,Simple Slithering Eel,eel-with-narrow-raised-tail,pictographic-primitives/_uncategorized_16/eel_f644d4c1-b881-4092-96b4-a643877d65a5.svg,clearance,clearance,model tree,0,,published/failed/solo48/eel-with-narrow-raised-tail.svg,6,internal-spacing [eel]: eel-2 and eel-5 have 3.251 units of ink clearance over 10.390 units; requires 4; review required | internal-spacing [eel]: eel-4 and eel-8 have 0.649 units of ink clearance over 2.405 units; requires 4; review required | internal-spacing [eel]: eel-4 and eel-9 have 0.625 units of ink clearance over 12.962 units; requires 4; review required
2a1d8754-4e2e-4a0a-b2fe-427b85f1964c,Uncategorized,Smiling Christmas Elf Face,smiling-elf-with-drooping-bobble-hat,pictographic-primitives/_uncategorized_16/elf_2a1d8754-4e2e-4a0a-b2fe-427b85f1964c.svg,holes,holes,model tree,0,,published/failed/solo48/smiling-elf-with-drooping-bobble-hat.svg,1,holes/pinches: 2 undersized holes; 0 pinches
b0db5c05-63ca-4bad-830f-6a24ddb21cb3,Uncategorized,Smiling Emoji Hugging Game Controller,smiling-face-behind-game-controller,pictographic-primitives/_uncategorized_16/emoji gaming lover hug 1_b0db5c05-63ca-4bad-830f-6a24ddb21cb3.svg,spacing,spacing,model tree,1,20260924-132520-spacing-repair,published/failed/solo48/smiling-face-behind-game-controller.svg,3,"mic [face]: face and eye-19 are 7.323 apart on centerlines nearest (14.424, 8.758)<->(18.304, 14.969); (needs 8) | mic [face]: face and eye-29 are 7.323 apart on centerlines nearest (33.575, 8.758)<->(29.695, 14.969); (needs 8) | mic [eye-19]: eye-19 and eye-29 are 6 apart on centerlines nearest (21, 17)<->(27, 17); (needs 8)"
aa0c1f8e-f7ca-4bf9-adf6-7f6f74e5b90a,Uncategorized,Dizzy Face with Spiral Eyes,dizzy-face-with-spiral-eyes,pictographic-primitives/_uncategorized_17/face dizzy_aa0c1f8e-f7ca-4bf9-adf6-7f6f74e5b90a.svg,spacing,spacing,model tree,1,20260924T062526-spacing-batch2,published/failed/solo48/dizzy-face-with-spiral-eyes.svg,6,"mic [head]: head and spiral-0 are 1.744 apart on centerlines nearest (4.582, 19.209)<->(6.277, 19.623); (needs 8) | mic [head]: head and spiral-1 are 1.744 apart on centerlines nearest (43.417, 19.209)<->(41.722, 19.623); (needs 8) | mic [head]: head and mouth are 4.999 apart on centerlines nearest (23.969, 43.999)<->(24, 39); (needs 8)"
236451ca-3512-494c-8c17-87481ad251f8,Uncategorized,Excited Face With Star Eyes,smiling-star-eyed-face,pictographic-primitives/_uncategorized_17/face awesome_236451ca-3512-494c-8c17-87481ad251f8.svg,spacing,spacing holes,model tree,1,20260924T062526-spacing-batch2,published/failed/solo48/smiling-star-eyed-face.svg,6,"mic [head]: head and star-0 are 7.469 apart on centerlines nearest (6.434, 14.438)<->(13, 18); (needs 8) | mic [head]: head and star-1 are 7.469 apart on centerlines nearest (41.566, 14.438)<->(35, 18); (needs 8) | mic [star-0]: star-0 and star-1 are 6 apart on centerlines nearest (21, 18)<->(27, 18); (needs 8)"
3e7a0a74-079b-41a7-abfe-d06129db8361,Uncategorized,Star Struck Face,smiling-face-with-star-eyes;smiling-face-with-star-eyes-v2;smiling-face-with-star-eyes-v3,pictographic-primitives/_uncategorized_17/face grin stars_3e7a0a74-079b-41a7-abfe-d06129db8361.svg,spacing,spacing parallel pinches holes,model tree,0,,published/failed/solo48/smiling-face-with-star-eyes.svg;published/failed/solo48/smiling-face-with-star-eyes-v2.svg;published/failed/solo48/smiling-face-with-star-eyes-v3.svg,14,"mic [face]: face and star-0 are 2.535 apart on centerlines nearest (5.675, 15.986)<->(8, 17); (needs 8) | mic [face]: face and star-1 are 2.535 apart on centerlines nearest (42.324, 15.986)<->(40, 17); (needs 8) | mic [star-0]: star-0 and star-1 are 4 apart on centerlines nearest (22, 17)<->(26, 17); (needs 8)"
cf969d29-b35a-425d-bec1-f3067a6600b5,Uncategorized,Dizzy Hypnotized Face,dizzy-hypnotized-face,pictographic-primitives/_uncategorized_18/face spiral eyes_cf969d29-b35a-425d-bec1-f3067a6600b5.svg,spacing,spacing,model tree,1,20260924T062526-spacing-batch2,published/failed/solo48/dizzy-hypnotized-face.svg,4,"mic [head]: head and spiral-0 are 1.744 apart on centerlines nearest (4.582, 19.209)<->(6.277, 19.623); (needs 8) | mic [head]: head and spiral-1 are 1.744 apart on centerlines nearest (43.417, 19.209)<->(41.722, 19.623); (needs 8) | mic [spiral-0]: spiral-0 and spiral-1 are 4 apart on centerlines nearest (22, 22)<->(26, 22); (needs 8)"
9e0a5c9e-1146-434d-a2ff-8fa7fe9193f8,Uncategorized,Smiling Heart Face with Heart Eyes,heart-shaped-face-with-heart-eyes,pictographic-primitives/_uncategorized_18/face smile hearts_9e0a5c9e-1146-434d-a2ff-8fa7fe9193f8.svg,spacing,spacing holes,model tree,1,20260924T062526-spacing-batch2,published/failed/solo48/heart-shaped-face-with-heart-eyes.svg,6,"mic [heart]: heart and eye-0 are 5.733 apart on centerlines nearest (23.239, 12.243)<->(19.207, 16.319); (needs 8) | mic [heart]: heart and eye-1 are 5.733 apart on centerlines nearest (24.760, 12.243)<->(28.792, 16.319); (needs 8) | mic [heart]: heart and smile are 6.564 apart on centerlines nearest (29.569, 36.343)<->(25.968, 30.854); (needs 8)"
3b0fa0d0-112f-4a7d-9586-70fd5b30cbaa,Uncategorized,Hand Swipe Right Gesture,hand-swipe-right-gesture,pictographic-primitives/_uncategorized_20/gesture tap swipe right 1_3b0fa0d0-112f-4a7d-9586-70fd5b30cbaa.svg,clearance,clearance,primitive-make-ray,1,20260923T052304Z-gpt6-274f8a74,published/failed/solo48/hand-swipe-right-gesture.svg,2,internal-spacing [hand]: hand-3 and hand-11 have 2.338 units of ink clearance over 6.216 units; requires 4; review required | internal-spacing [hand]: hand-8 and hand-10 have 0.624 units of ink clearance over 5 units; requires 4; review required
db37e620-1eb0-4c99-bce3-2c53b5c5fa76,Uncategorized,One Finger Vertical Swipe Gesture,one-finger-vertical-swipe-gesture,pictographic-primitives/_uncategorized_20/gesture swipe vertical 3_db37e620-1eb0-4c99-bce3-2c53b5c5fa76.svg,clearance,clearance,primitive-make-ray,1,20260923T050848Z-gpt6-ab251b79,published/failed/solo48/one-finger-vertical-swipe-gesture.svg,1,internal-spacing [hand]: hand-6 and hand-9 have 2.987 units of ink clearance over 2.5 units; requires 4; review required
3808dced-acba-4c34-8f9f-05ba44dfe152,Uncategorized,Two Finger Swipe Right,two-finger-swipe-right,pictographic-primitives/_uncategorized_20/gesture two finger flip right_3808dced-acba-4c34-8f9f-05ba44dfe152.svg,clearance,clearance,primitive-make-ray,1,20260923T052601Z-gpt6-2f2438e4,published/failed/solo48/two-finger-swipe-right.svg,3,internal-spacing [hand]: hand-3 and hand-18 have 2.088 units of ink clearance over 6.987 units; requires 4; review required | internal-spacing [hand]: hand-4 and hand-8 have 3.004 units of ink clearance over 7.246 units; requires 4; review required | internal-spacing [hand]: hand-9 and hand-13 have 2.029 units of ink clearance over 5.967 units; requires 4; review required
c6d7f6d7-a700-4894-830b-9788ba0a2a17,Uncategorized,Stylized Graffiti Cloud,interlocking-graffiti-cloud,pictographic-primitives/_uncategorized_21/graffiti_c6d7f6d7-a700-4894-830b-9788ba0a2a17.svg,clearance,clearance,model tree,0,,published/failed/solo48/interlocking-graffiti-cloud.svg,1,internal-spacing [cloud / seam]: cloud and seam have 2.755 units of ink clearance over 3.853 units; requires 4; review required
a8c124ba-bd78-456b-87fd-6763a1095d57,Uncategorized,Hand Protecting Swaddled Baby,hand-protecting-swaddled-baby,pictographic-primitives/_uncategorized_23/infancy care_a8c124ba-bd78-456b-87fd-6763a1095d57.svg,clearance,clearance,primitive-make-ray,1,20260923T060630Z-gpt6-7d4112fd,published/failed/solo48/hand-protecting-swaddled-baby.svg,2,internal-spacing [hand]: hand-slope and hand-under have 0.277 units of ink clearance over 5.714 units; requires 4; review required | internal-spacing [hand]: hand-slope and hand-thumb have 2.412 units of ink clearance over 5.465 units; requires 4; review required
66883e78-cb13-4f81-a6f8-a7ec339ba917,Uncategorized,Hands Holding Medical Cross,hands-holding-medical-cross,pictographic-primitives/_uncategorized_23/insurance hands_66883e78-cb13-4f81-a6f8-a7ec339ba917.svg,clearance,clearance,primitive-make-ray,1,20260923T061432Z-gpt6-5ff5b765,published/failed/solo48/hands-holding-medical-cross.svg,4,internal-spacing [hand-left]: hand-left-1 and hand-left-5 have 2.946 units of ink clearance over 4.75 units; requires 4; review required | internal-spacing [hand-left]: hand-left-1 and hand-left-6 have 3.287 units of ink clearance over 3.689 units; requires 4; review required | internal-spacing [hand-right]: hand-right-1 and hand-right-5 have 2.946 units of ink clearance over 4.75 units; requires 4; review required
5e90a983-c6c8-4780-99a7-53d2101f43e0,Uncategorized,Construction Worker with Wrench,construction-worker-with-wrench,pictographic-primitives/_uncategorized_24/labor worker_5e90a983-c6c8-4780-99a7-53d2101f43e0.svg,clearance,clearance,primitive-make-ray,1,20260923T061753Z-gpt6-27b87ec5,published/failed/solo48/construction-worker-with-wrench.svg,3,internal-spacing [head-and-hat / hat-brim]: hard-hat-dome and hat-brim have 3.028 units of ink clearance over 8.211 units; requires 4; review required | internal-spacing [head-and-hat / hard-hat-rib]: hard-hat-dome and hard-hat-rib have 2.968 units of ink clearance over 3.732 units; requires 4; review required | internal-spacing [head-and-hat / hat-brim]: face-lower and hat-brim have 3.028 units of ink clearance over 8.211 units; requires 4; review required
d3d86e97-b873-48ff-bd6b-fc4456184a6e,Uncategorized,Speaking Person with Speech Bubble,speaking-profile-with-empty-bubble,pictographic-primitives/_uncategorized_25/linguist_d3d86e97-b873-48ff-bd6b-fc4456184a6e.svg,clearance,clearance,model tree,0,,published/failed/solo48/speaking-profile-with-empty-bubble.svg,1,internal-spacing [face / skull]: face-6 and skull have 2.017 units of ink clearance over 5.248 units; requires 4; review required
74aefd26-5ecb-469f-857a-7b635d067fa7,Uncategorized,Couple in Bed with Hearts,couple-in-bed-with-hearts,pictographic-primitives/_uncategorized_26/love boat_74aefd26-5ecb-469f-857a-7b635d067fa7.svg,holes,holes,primitive-make-ray,1,20260923T064132Z-gpt6-78f26c4f,published/failed/solo48/couple-in-bed-with-hearts.svg,1,holes/pinches: 2 undersized holes; 0 pinches
cd0e91bf-8014-4487-8310-916da006a67a,Uncategorized,Fireplace with Burning Flame,fireplace-with-burning-flame,pictographic-primitives/_uncategorized_26/mantel_cd0e91bf-8014-4487-8310-916da006a67a.svg,clearance,clearance,primitive-make-ray,1,20260923T064942Z-gpt6-ba66eef9,published/failed/solo48/fireplace-with-burning-flame.svg,2,internal-spacing [flame]: flame-1 and flame-5 have 2.452 units of ink clearance over 4 units; requires 4; review required | internal-spacing [flame]: flame-2 and flame-6 have 3.378 units of ink clearance over 2.185 units; requires 4; review required
23d9de33-2d15-4372-8f12-18cd47ea7ba3,Uncategorized,Heart Ranking Podium,heart-ranking-podium,pictographic-primitives/_uncategorized_26/love heart ranking_23d9de33-2d15-4372-8f12-18cd47ea7ba3.svg,clearance,clearance,primitive-make-ray,1,20260923T064340Z-gpt6-3fbb8931,published/failed/solo48/heart-ranking-podium.svg,2,internal-spacing [heart]: heart-1 and heart-4 have 2.754 units of ink clearance over 6.726 units; requires 4; review required | internal-spacing [heart]: heart-5 and heart-8 have 2.754 units of ink clearance over 6.726 units; requires 4; review required
4a6fa657-5f3d-4ab6-8949-77cda8ee6030,Uncategorized,Map with Two Location Pins,map-with-two-location-pins,pictographic-primitives/_uncategorized_26/map marks_4a6fa657-5f3d-4ab6-8949-77cda8ee6030.svg,clearance,clearance,primitive-make-ray,1,20260923T065417Z-gpt6-5680e736,published/failed/solo48/map-with-two-location-pins.svg,1,internal-spacing [pin-1 / map]: pin-right-1 and map-5 have 2.617 units of ink clearance over 2.25 units; requires 4; review required
5728b0bd-4ca7-4880-8dd9-2620444de10e,Uncategorized,Mastodon Social Network Logo,mastodon-social-network-logo,pictographic-primitives/_uncategorized_26/mastodon logo 2_5728b0bd-4ca7-4880-8dd9-2620444de10e.svg,clearance,clearance,primitive-make-ray,1,20260923T065838Z-gpt6-ac65bd14,published/failed/solo48/mastodon-social-network-logo.svg,1,internal-spacing [outline]: underbody and tail-return have 2.490 units of ink clearance over 5.5 units; requires 4; review required
9d16496d-3f1e-497f-acc5-d87ece1bf0c8,Uncategorized,Person with Three Stars,person-with-three-stars,pictographic-primitives/_uncategorized_26/male star_9d16496d-3f1e-497f-acc5-d87ece1bf0c8.svg,pinches,pinches holes,primitive-make-ray,1,20260923T064850Z-gpt6-4f07fe79,published/failed/solo48/person-with-three-stars.svg,1,holes/pinches: 3 undersized holes; 3 pinches
adef874c-e298-460c-b8fd-7d6806bd6e51,Uncategorized,Capital Letter M,outlined-capital-m,pictographic-primitives/_uncategorized_27/maya logo_adef874c-e298-460c-b8fd-7d6806bd6e51.svg,clearance,clearance,primitive-make-ray,1,20260923T071838Z-gpt6-bedf2ac0,published/failed/solo48/outlined-capital-m.svg,4,internal-spacing [letter-outline]: letter-outline-2 and letter-outline-10 have 2.472 units of ink clearance over 8.656 units; requires 4; review required | internal-spacing [letter-outline]: letter-outline-2 and letter-outline-11 have 2.736 units of ink clearance over 3 units; requires 4; review required | internal-spacing [letter-outline]: letter-outline-3 and letter-outline-7 have 2.736 units of ink clearance over 3 units; requires 4; review required
ddfc1e41-af2e-4f27-a89f-8cb60796155a,Uncategorized,Computer Monitor and Music Speaker,music-monitor-and-speaker,pictographic-primitives/_uncategorized_27/modern music monitor speaker_ddfc1e41-af2e-4f27-a89f-8cb60796155a.svg,spacing,spacing parallel holes,primitive-make-ray,1,20260923T075005Z-gpt6-f847cb35,published/failed/solo48/music-monitor-and-speaker.svg,8,mic [music-notes]: parallel straight edges right-note-stem and left-note-stem are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [monitor-bezel]: parallel straight edges monitor-bezel and monitor-bottom are 7 apart on centerlines (ink gap 3); requires at least 8 centerline / 4 ink (midpoint-normal) | mic [monitor]: parallel straight edges monitor-bottom and stand-foot are 6 apart on centerlines (ink gap 2); requires at least 8 centerline / 4 ink (midpoint-normal)
0ab8e84d-e705-47dc-805d-8eeccbcc900b,Uncategorized,Mastodon Social Network Icon,mastodon-social-network-icon,pictographic-primitives/_uncategorized_27/mastodon logo 3_0ab8e84d-e705-47dc-805d-8eeccbcc900b.svg,clearance,clearance,primitive-make-ray,1,20260923T070013Z-gpt6-41d25b3f,published/failed/solo48/mastodon-social-network-icon.svg,1,internal-spacing [outline]: underbody and tail-return have 2.490 units of ink clearance over 5.5 units; requires 4; review required
b13ef0ee-32e3-468d-876a-7e9b08b10fa2,Uncategorized,Person Moving Upwards on Escalator,person-on-rising-escalator,pictographic-primitives/_uncategorized_27/moving walkway_b13ef0ee-32e3-468d-876a-7e9b08b10fa2.svg,holes,holes,primitive-make-ray,1,20260923T080240Z-gpt6-42bbaf52,published/failed/solo48/person-on-rising-escalator.svg,1,holes/pinches: 1 undersized holes; 0 pinches
1a770dd1-2225-4204-b85f-81e18d91cca2,Uncategorized,Presentation Pie Chart Icon,presentation-pie-chart-badge,pictographic-primitives/_uncategorized_27/microsoft powerpoint logo_1a770dd1-2225-4204-b85f-81e18d91cca2.svg,pinches,pinches holes,primitive-make-ray,1,20260923T074105Z-gpt6-ae379b17,published/failed/solo48/presentation-pie-chart-badge.svg,1,holes/pinches: 1 undersized holes; 1 pinches
e64a63c8-c12a-4dd2-90a5-e6fbd2b163fb,Uncategorized,Smartphone with Dollar Sign,smartphone-with-dollar-sign,pictographic-primitives/_uncategorized_27/monetization tablet_e64a63c8-c12a-4dd2-90a5-e6fbd2b163fb.svg,holes,holes,primitive-make-ray,1,20260923T075325Z-gpt6-5883c7fb,published/failed/solo48/smartphone-with-dollar-sign.svg,1,holes/pinches: 2 undersized holes; 0 pinches
811410b0-f597-4cad-ad05-e3c48b6e64b7,Uncategorized,Smartphone with Stethoscope,smartphone-with-stethoscope,pictographic-primitives/_uncategorized_27/medical app smartphone listen_811410b0-f597-4cad-ad05-e3c48b6e64b7.svg,clearance,clearance,primitive-make-ray,1,20260923T071950Z-gpt6-db181795,published/failed/solo48/smartphone-with-stethoscope.svg,1,internal-spacing [stethoscope-u / lower-tube]: u-right-bend and lower-tube-2 have 1.018 units of ink clearance over 10.75 units; requires 4; review required
ff53feac-62ae-4745-9bd7-4e08ad72f21a,Uncategorized,Stylized Lowercase Letter E Symbol,internet-explorer-e,pictographic-primitives/_uncategorized_27/microsoft internet explorer logo_ff53feac-62ae-4745-9bd7-4e08ad72f21a.svg,clearance,clearance,primitive-make-ray,1,20260923T073625Z-gpt6-35398c5d,published/failed/solo48/internet-explorer-e.svg,3,internal-spacing [e-main]: middle-bar and lower-bowl-right have 1.602 units of ink clearance over 14.534 units; requires 4; review required | internal-spacing [e-main]: lower-bowl-left and outer-bottom-left have 3.981 units of ink clearance over 10.222 units; requires 4; review required | internal-spacing [e-main]: lower-bowl-right and outer-bottom-right have -0.999 units of ink clearance over 17.556 units; requires 4; review required
b9c25347-4f61-49ed-b94b-bdbb23fd2b5e,Uncategorized,Hand Crank Music Box,music-box,pictographic-primitives/_uncategorized_28/music box_b9c25347-4f61-49ed-b94b-bdbb23fd2b5e.svg,clearance,clearance,primitive-make-ray,1,20260923-batch29-caa9711eeb05,published/failed/solo48/music-box.svg,2,internal-spacing [note-right / beam]: note-right-a and beam-1 have 2.195 units of ink clearance over 3.25 units; requires 4; review required | internal-spacing [note-right / second-beam]: note-right-a and second-beam have -0.997 units of ink clearance over 5.5 units; requires 4; review required
caf0865b-e1c7-4007-9994-158b89caccc0,Uncategorized,Human Figure with Heart Shape,netsuke,pictographic-primitives/_uncategorized_28/netsuke_caf0865b-e1c7-4007-9994-158b89caccc0.svg,holes,holes,primitive-make-ray,1,20260923-batch29-caa9711eeb05,published/failed/solo48/netsuke.svg,1,holes/pinches: 1 undersized holes; 0 pinches
0231a044-ecb1-470e-bcc3-8a45ccdc5d4a,Uncategorized,Human Head with Brain,right-profile-with-folded-brain,pictographic-primitives/_uncategorized_28/neuropathologist_0231a044-ecb1-470e-bcc3-8a45ccdc5d4a.svg,holes,holes,model tree,0,,published/failed/solo48/right-profile-with-folded-brain.svg,1,holes/pinches: 1 undersized holes; 0 pinches
3f984823-804b-4a87-b5c2-3f6d4596f2d2,Uncategorized,Hurricane and House Icon,natural-disaster-hurricane-house,pictographic-primitives/_uncategorized_28/natural disaster hurricane house_3f984823-804b-4a87-b5c2-3f6d4596f2d2.svg,clearance,clearance,primitive-make-ray,1,20260923-batch29-caa9711eeb05,published/failed/solo48/natural-disaster-hurricane-house.svg,4,internal-spacing [hurricane]: tail and inner-coil have 1.601 units of ink clearance over 23.085 units; requires 4; review required | internal-spacing [hurricane]: outer-coil and core have 1.624 units of ink clearance over 29.669 units; requires 4; review required | internal-spacing [house]: house-2 and house-4 have 2.277 units of ink clearance over 3.975 units; requires 4; review required
4f2adf74-2b0c-4983-8567-ce3c6c50bff8,Uncategorized,Music Venue Building,nightclub,pictographic-primitives/_uncategorized_28/nightclub_4f2adf74-2b0c-4983-8567-ce3c6c50bff8.svg,clearance,clearance,primitive-make-ray,1,20260923-batch29-caa9711eeb05,published/failed/solo48/nightclub.svg,4,internal-spacing [cornice / door]: cornice-2 and door-top have 2.001 units of ink clearance over 11.25 units; requires 4; review required | internal-spacing [building / door]: building-3 and door-top have 3.522 units of ink clearance over 4.188 units; requires 4; review required | internal-spacing [note-0-right / beam-0]: note-0-right-a and beam-0-2 have 2.246 units of ink clearance over 7.246 units; requires 4; review required
74f05c03-957b-4b86-b062-d7cbbb568098,Uncategorized,Nectar Bottle with Flower,nectar,pictographic-primitives/_uncategorized_28/nectar_74f05c03-957b-4b86-b062-d7cbbb568098.svg,pinches,pinches holes,primitive-make-ray,1,20260923-batch29-caa9711eeb05,published/failed/solo48/nectar.svg,1,holes/pinches: 7 undersized holes; 2 pinches
8fed7998-a482-495d-a5a5-6b6237429d87,Uncategorized,Person with Musical Note,music-making,pictographic-primitives/_uncategorized_28/music making_8fed7998-a482-495d-a5a5-6b6237429d87.svg,clearance,clearance,primitive-make-ray,1,20260923-batch29-caa9711eeb05,published/failed/solo48/music-making.svg,1,internal-spacing [note-right / beam]: note-right-a and beam-2 have 3.216 units of ink clearance over 7.246 units; requires 4; review required
